0, 2
1, 2
2, 2
3, 2
4, 2
5, 3
6, 3
7, 3
8, 4
9, 3
10, 5
11, 4
12, 6
13, 6
14, 5
15, 8
16, 8
17, 5
18, 6
19, 6
20, 8
21, 8
22, 8
23, 8
24, 8
25, 8
26, 9
27, 8
28, 10
29, 9
30, 10
31, 10
32, 11
33, 11
34, 9
35, 13
36, 11
37, 13
38, 12
39, 13
40, 14
41, 14
42, 13
43, 13
44, 16
45, 19
46, 13
47, 15
48, 16
49, 15
50, 17
51, 17
52, 16
53, 16
54, 16
55, 19
56, 18
57, 20
58, 18
59, 18
60, 19
61, 21
62, 22
63, 18
64, 19
65, 21
66, 22
67, 20
68, 20
69, 20
70, 23
71, 24
72, 25
73, 22
74, 23
75, 26
76, 21
77, 23
78, 25
79, 25
80, 26
81, 24
82, 25
83, 25
84, 24
85, 29
86, 27
87, 27
88, 29
89, 27
90, 30
91, 27
92, 31
93, 28
94, 26
95, 31
96, 28
97, 31
98, 30
99, 31
100, 33
